ID,Master.Protein.Accessions,LOC,pepSize,XM,geneID,gene_coords,Marker,Refseq_Description,HumanGene,signalP,Pfam,KEGG,Panther,Expal_4.5.PCA.Dim.1,Expal_4.5.PCA.Dim.2,Expal_4.5.PCA.Dim.3,Expal_4.5.PCA.Dim.4,Expal_4.5.PCA.Dim.5,Expal_4.5.PCA.Dim.6,Expal_4.5.tSNE.Dim.1,Expal_4.5.tSNE.Dim.2,Expal_4.5.umap.Dim.1,Expal_4.5.umap.Dim.2
Symbiont,Slin_CCMP2456.gene7255.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7253.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.363950844,-0.870975089,0.348432464,-0.232552399,0.941855034,0.574980569,-23.17763639,-11.76695062,-7.315418644,9.760941233
Symbiont,Slin_CCMP2456.gene7245.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7237.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7236.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7228.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.140561427,0.560125981,0.034546846,1.037838747,-1.595449083,-0.315587936,-79.3590639,-81.96888036,-3.890471936,9.063082869
Symbiont,Slin_CCMP2456.gene7214.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.073207323,-0.239657037,-0.217388937,0.518048953,-1.822124844,0.863130462,-78.13612711,-69.65717889,-4.264976054,8.716581072
Symbiont,Slin_CCMP2456.gene718.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.459658823,0.698002359,-0.307606562,0.692713674,-0.642767364,-0.598905553,-58.49812029,-78.9546086,-5.256608932,9.558307137
Symbiont,Slin_CCMP2456.gene7179.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7172.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7166.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.997775189,-0.486872103,0.004498383,-0.02157226,1.73265881,-0.623975377,-82.37789097,-13.88223596,-6.461102049,7.514215371
Symbiont,Slin_CCMP2456.gene7155.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7134.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.901983844,0.513085596,-0.900156706,0.48346411,-0.662504623,0.385254292,-69.70915915,-73.90962622,-4.915039025,8.857243981
Symbiont,Slin_CCMP2456.gene7125.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.580193516,-4.151697755,-0.500100607,-1.323751106,2.068584422,-1.082680916,-107.2823461,3.010332194,-6.889558236,6.217939081
Symbiont,Slin_CCMP2456.gene712.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.970770835,-1.229232154,-0.150393568,0.565774375,-1.437217513,-0.329257428,-89.91906531,-65.40259962,-4.262626276,8.123286911
Symbiont,Slin_CCMP2456.gene7118.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.337548246,-0.0937956,0.111058736,-0.616219852,1.349923518,-0.325805942,-84.88284425,-17.95942506,-6.615118277,7.68948037
Symbiont,Slin_CCMP2456.gene7098.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8063637,1.159387981,0.154761843,-0.287013133,-0.402089338,0.612838617,-32.24961972,-68.90217037,-5.591182319,10.29253886
Symbiont,Slin_CCMP2456.gene7089.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7086.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.373101089,0.720343445,0.32434961,-0.395808422,-0.348389284,-0.365394161,-18.71273312,-40.50259392,-6.765143365,10.06261402
Symbiont,Slin_CCMP2456.gene7080.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.271798848,-2.016043557,-0.113385425,1.739864487,-3.114208239,1.677493717,-96.00259356,-62.32945919,-4.178441667,7.681744586
Symbiont,Slin_CCMP2456.gene7079.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13720097,1.179057001,1.272715639,-1.046725075,-0.202883479,-0.111672254,-17.09302789,-45.24438963,-6.489503902,9.943671833
Symbiont,Slin_CCMP2456.gene7072.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7069.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.361004628,-0.301557413,0.531525724,-0.044103461,0.582998851,0.362594992,-59.88492843,-39.99834676,-5.400811169,8.588404926
Symbiont,Slin_CCMP2456.gene7063.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.441906031,0.159700354,-0.28438755,-0.788520324,-0.668008359,0.444796114,-44.98671041,-43.53191614,-6.294271218,9.281206896
Symbiont,Slin_CCMP2456.gene7060.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7059.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.002597739,1.343012582,0.165041099,0.246779174,-0.339765094,-0.295008852,-33.68840615,-94.73605746,-4.970214999,10.58965118
Symbiont,Slin_CCMP2456.gene7057.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.673816005,0.324617355,-0.477446905,0.568499659,-0.369601549,1.426909465,-22.53191446,-42.02467101,-6.886616447,9.756360095
Symbiont,Slin_CCMP2456.gene7056.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7049.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7047.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.286892233,0.069740906,-0.536032846,0.047809385,-1.08136169,0.575086163,-69.78376192,-61.90846088,-4.618736932,9.014587989
Symbiont,Slin_CCMP2456.gene7042.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7041.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.053107842,1.047127591,0.166200947,0.652539606,-0.641433469,-0.549877198,-46.12113287,-83.10597214,-5.004803658,10.04712958
Symbiont,Slin_CCMP2456.gene7035.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7032.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.321095852,-0.177122934,-0.155276563,0.003944025,-0.592292843,-0.023019737,-58.88212122,-60.26519329,-5.135848462,8.786933307
Symbiont,Slin_CCMP2456.gene7029.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.930046402,-0.469748217,-0.485448853,0.074609625,-0.044405593,-0.6794804,-44.47773308,-16.88941629,-7.63670551,10.0715938
Symbiont,Slin_CCMP2456.gene7021.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7010.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7004.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6993.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.437052383,-0.963542094,-1.415913374,1.290931426,-1.738227024,-0.010553881,-91.95493183,-66.43966984,-4.257236075,8.069692872
Symbiont,Slin_CCMP2456.gene699.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6983.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.003353864,2.465149434,0.520327865,-1.423026425,0.491744794,0.179319034,-9.618871804,-77.68808692,-6.451276323,11.17011276
Symbiont,Slin_CCMP2456.gene6965.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.767482359,-1.80597649,0.602194879,-0.328822577,1.601461229,0.562366668,-87.31103794,-14.57838441,-6.384806643,7.079361596
Symbiont,Slin_CCMP2456.gene6964.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.206983695,-2.226095474,-0.992062575,0.54961289,-1.692478662,0.592318333,-91.2600949,-54.97144808,-4.488827063,7.526105648
Symbiont,Slin_CCMP2456.gene6962.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6954.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6953.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6951.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6922.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6910.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.525327762,0.558894859,-0.701957679,0.758445373,-0.407666491,0.142051651,-72.12401644,-86.47167613,-6.283043436,8.571816479
Symbiont,Slin_CCMP2456.gene691.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75532501,1.525119019,0.631078764,-0.186460188,0.791229005,-0.195049924,-25.60690024,-57.8020647,-6.225077704,10.33463881
Symbiont,Slin_CCMP2456.gene6908.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.348765809,0.953922374,-0.176477252,0.226213726,-1.212395508,0.505355754,-50.52409676,-75.24201578,-4.706725408,9.734081399
Symbiont,Slin_CCMP2456.gene6902.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.357107598,0.808113008,-1.125841261,-1.581641497,0.112208406,-0.463114716,-41.55141957,-11.05368434,-7.795351139,10.27508706
Symbiont,Slin_CCMP2456.gene6899.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6892.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6891.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25097197,-1.159724252,-1.491236548,3.419477371,-0.084303049,-3.826258385,-65.68981122,-15.76418681,-5.584355676,7.732083504
Symbiont,Slin_CCMP2456.gene6861.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.199166593,-0.0882777,-0.005626121,-0.299887903,-0.427926206,-1.034580039,-65.8068739,-61.28117436,-6.302449522,8.397141051
Symbiont,Slin_CCMP2456.gene6857.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.007970777,1.257934095,0.342949359,-0.527568912,-0.148366991,-0.502526927,-36.81552425,-71.26054603,-5.640066451,10.41389068
Symbiont,Slin_CCMP2456.gene6854.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536640459,-1.712321947,-1.114038118,-0.93021271,-0.079591508,0.000633474,-48.88178929,-1.482123101,-7.770897414,9.545049173
Symbiont,Slin_CCMP2456.gene6852.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.647526714,0.33913146,-0.512130931,1.808735869,-0.048196825,-0.751722935,-52.66210385,-77.97183708,-5.400248274,9.319554564
Symbiont,Slin_CCMP2456.gene6849.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.350138738,1.647217898,0.588889989,-0.963430208,0.557211992,1.381717634,-17.98426654,-66.3736705,-6.373433407,10.73928522
Symbiont,Slin_CCMP2456.gene6833.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6825.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.861366034,-0.954252949,-0.142768793,-0.548178892,1.116967011,0.443266819,-83.26033839,-20.31570805,-6.287451359,7.544157932
Symbiont,Slin_CCMP2456.gene6823.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6821.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.879703969,-2.302308541,-0.402905167,-0.35959069,0.818669227,-0.645507205,-102.7617858,-9.852942645,-6.882487532,6.79043
Symbiont,Slin_CCMP2456.gene6809.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6797.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6796.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene679.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6781.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6779.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.601543437,2.443669439,-2.026738387,0.474205759,-0.391884197,3.773634506,-12.38642758,-49.96981734,-6.473646874,10.51197336
Symbiont,Slin_CCMP2456.gene6776.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11163745,1.236356396,1.54511404,-0.499708158,-0.138109717,-0.948884945,-26.28935756,-96.90022339,-4.990799532,10.81193481
Symbiont,Slin_CCMP2456.gene6773.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.704620452,1.093791244,-0.392861844,0.198208013,-0.075734536,-0.414998597,-39.91568018,-47.86066401,-6.763459154,9.045554716
Symbiont,Slin_CCMP2456.gene6767.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.842771106,-0.484291784,-0.001207884,-2.328520852,0.837833389,0.008327769,-107.9673519,-20.49864506,-7.093378535,7.536368064
Symbiont,Slin_CCMP2456.gene6765.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.822991179,1.265234945,1.042792207,-0.140586258,-1.722594403,0.058362324,-12.42920247,-35.18400663,-4.572916504,9.619735745
Symbiont,Slin_CCMP2456.gene6764.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.086798789,-0.528578045,0.090728122,-0.02298514,-0.354423803,1.094078456,-64.65912406,-54.10879897,-5.116241013,8.457186522
Symbiont,Slin_CCMP2456.gene6756.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6752.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene675.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6742.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.975118402,-0.519918446,0.081232383,-0.344895684,0.539989015,-0.015223977,-88.03733702,-19.00187461,-6.219186485,7.830601509
Symbiont,Slin_CCMP2456.gene674.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.495273487,-0.57776489,-0.559828645,-1.151747275,1.086066868,-0.077044042,-109.7621918,-14.50766147,-7.337448893,7.064393977
Symbiont,Slin_CCMP2456.gene6734.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42953756,-0.782069512,-0.114453721,-0.017710902,-0.360200848,-0.794444004,-76.14277958,-33.64389985,-5.633627056,8.056805113
Symbiont,Slin_CCMP2456.gene6729.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6709.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6705.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.546199483,-1.462470551,-0.293623033,1.325200184,0.643301255,-0.634649276,-70.48036757,-18.70401389,-5.769873998,7.348236098
Symbiont,Slin_CCMP2456.gene6701.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.343947606,0.535661009,-1.346340617,-0.727509685,-0.808970652,1.049409202,-23.98653895,-42.65804624,-6.694118494,9.514416069
Symbiont,Slin_CCMP2456.gene6700.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6695.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.838299945,0.548547066,0.611589625,-0.602140169,0.859301317,-0.646805719,-34.986288,-55.10578358,-6.344543303,9.347307938
Symbiont,Slin_CCMP2456.gene6692.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42198122,0.669450775,-0.640093484,0.536941416,0.926957429,-1.400225944,-35.45920835,-34.12731701,-6.444625907,9.563416891
Symbiont,Slin_CCMP2456.gene6685.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.268444531,-0.493005673,0.229448564,-0.236963763,-0.647616585,0.679862905,-62.05162189,-51.82458216,-5.062202225,8.857338375
Symbiont,Slin_CCMP2456.gene668.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.252754506,-0.598691188,0.323527724,0.058767375,-0.096361313,-0.242198333,-49.09855056,-31.82291198,-6.118402407,8.640563316
Symbiont,Slin_CCMP2456.gene6676.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.104111447,-0.990345927,-0.163353618,0.649945914,-0.832295216,0.430595289,-80.31645498,-50.4961112,-4.895321542,7.852643287
Symbiont,Slin_CCMP2456.gene6674.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.326033657,0.268875621,0.300251563,0.376310744,-0.26710553,0.157129442,-36.0043938,-37.95866458,-6.267738388,9.384811254
Symbiont,Slin_CCMP2456.gene6672.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene667.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6665.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43691145,-0.259428761,-0.554926652,0.408632625,-1.278043442,0.295550879,-73.82894453,-66.58854909,-4.45308216,8.580825325
Symbiont,Slin_CCMP2456.gene6662.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6660.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.623091608,-0.813077225,-0.328892127,0.335003203,2.103568241,0.864150711,-78.34680869,-4.768288137,-6.128391139,7.363596047
Symbiont,Slin_CCMP2456.gene6645.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.541436115,-4.224460261,-0.713164183,-0.432983578,1.406603014,-0.457817122,-106.5578882,3.877014509,-6.838609202,6.219706388
Symbiont,Slin_CCMP2456.gene6642.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29744225,-0.263246777,-0.626143501,-0.301925853,-0.043617942,-1.515904744,-106.7494647,-29.33620558,-7.183673286,7.897255612
Symbiont,Slin_CCMP2456.gene6634.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.198634794,-1.139203642,0.008298625,-1.242984639,2.243395876,-0.352457821,-110.7027751,-7.28981962,-7.229405071,6.848869994
Symbiont,Slin_CCMP2456.gene6633.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.716904171,1.871177334,0.413263903,-0.176355945,-0.510299189,0.10414588,-24.18763958,-83.85913455,-5.431781053,10.92558614
Symbiont,Slin_CCMP2456.gene6628.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.658904878,1.289708823,-0.883410065,0.552160769,0.761432491,0.515907405,-73.19195023,-95.61222603,-6.65929545,9.074054851
Symbiont,Slin_CCMP2456.gene6618.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89461996,3.019772018,0.729262931,-1.076311328,1.427051906,-0.229130614,1.205734807,-77.30542244,-6.146382967,11.09509076
Symbiont,Slin_CCMP2456.gene6612.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6610.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.372928092,2.039699266,-0.619250974,-0.886003096,0.011644204,0.390452973,-16.82277782,-76.36579257,-6.431322732,10.81456068
Symbiont,Slin_CCMP2456.gene6599.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.654856272,-1.307259594,-0.481363672,-1.902581138,1.798128762,-1.05997924,-115.0976279,-8.507006404,-7.470283724,6.786338603
Symbiont,Slin_CCMP2456.gene6597.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6575.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6559.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.226668776,2.086576992,-0.055829098,0.028836968,-0.325671378,-0.324564483,-14.62231692,-69.7112086,-6.110824474,10.69168675
Symbiont,Slin_CCMP2456.gene6543.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.436517485,-2.909054987,-0.942516563,0.627366899,-1.272596843,0.25472875,-97.00780299,-52.81883876,-4.575708726,7.271098682
Symbiont,Slin_CCMP2456.gene6536.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74708813,-1.571130884,0.306943056,0.424175327,-0.106239368,-0.476604296,-80.97307321,-46.81134793,-5.131175375,7.679582193
Symbiont,Slin_CCMP2456.gene6531.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.594047709,-0.430467726,0.287695395,0.50380896,-0.029166111,-0.214967234,-37.40351368,-28.37494985,-6.44639596,9.388051043
Symbiont,Slin_CCMP2456.gene6530.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6524.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.052367904,-4.288245799,-1.06772876,-2.142815256,3.323537768,-0.842183769,-113.0951396,7.807187436,-7.058998183,6.122812417
Symbiont,Slin_CCMP2456.gene6522.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46201913,0.268987582,-0.17162145,-0.220729522,0.52539182,0.496836242,-32.85956824,-38.93889698,-6.424933724,9.449359216
Symbiont,Slin_CCMP2456.gene6512.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6510.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6504.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene6498.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.465935929,-1.629949875,0.088655161,1.264032377,-1.262501443,0.397181699,-82.65087394,-52.74231939,-4.648838341,7.707724704
